"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"400",12018,"WILKES REGIONAL MEDICAL CENTER",340064,"NC","PN",422,NA,1.0133,16.6378,16.4191,71,"07/01/2014","06/30/2017","1370 WEST D ST","NORTH WILKESBORO",28659,"WILKES",3366518100,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","NORTH WILKESBORO","Point",-81.157013,36.158465,"1370 WEST D ST",28659,"NC",NA,NA,NA,NA,NA,NA,NA
"401",12157,"GENESIS HEALTH SYSTEM",140275,"IL","AMI",89,NA,0.9578,15.3574,16.0334,11,"07/01/2014","06/30/2017","801 ILLINI DRIVE","SILVIS",61282,"ROCK ISLAND",3092814000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","SILVIS","Point",-90.419997,41.493068,"801 ILLINI DRIVE",61282,"IL",NA,NA,NA,NA,NA,NA,NA
"402",12159,"GENESIS HEALTH SYSTEM",140275,"IL","COPD",197,NA,1.0632,19.9982,18.8102,44,"07/01/2014","06/30/2017","801 ILLINI DRIVE","SILVIS",61282,"ROCK ISLAND",3092814000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","SILVIS","Point",-90.419997,41.493068,"801 ILLINI DRIVE",61282,"IL",NA,NA,NA,NA,NA,NA,NA
"403",12160,"GENESIS HEALTH SYSTEM",140275,"IL","HF",254,NA,0.9679,18.9093,19.5356,46,"07/01/2014","06/30/2017","801 ILLINI DRIVE","SILVIS",61282,"ROCK ISLAND",3092814000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","SILVIS","Point",-90.419997,41.493068,"801 ILLINI DRIVE",61282,"IL",NA,NA,NA,NA,NA,NA,NA
"404",12161,"GENESIS HEALTH SYSTEM",140275,"IL","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9766,4.464,4.5709,NA,"07/01/2014","06/30/2017","801 ILLINI DRIVE","SILVIS",61282,"ROCK ISLAND",3092814000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","SILVIS","Point",-90.419997,41.493068,"801 ILLINI DRIVE",61282,"IL",NA,NA,NA,NA,NA,NA,NA
"405",12162,"GENESIS HEALTH SYSTEM",140275,"IL","PN",327,NA,1.0244,16.0775,15.6953,54,"07/01/2014","06/30/2017","801 ILLINI DRIVE","SILVIS",61282,"ROCK ISLAND",3092814000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","SILVIS","Point",-90.419997,41.493068,"801 ILLINI DRIVE",61282,"IL",NA,NA,NA,NA,NA,NA,NA
"406",12605,"CONTRA COSTA REGIONAL MEDICAL CENTER",50276,"CA","COPD",93,NA,0.9443,17.4625,18.493,12,"07/01/2014","06/30/2017","2500 ALHAMBRA AVENUE","MARTINEZ",94553,"CONTRA COSTA",9253705000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","MARTINEZ","Point",-122.130891,38.006467,"2500 ALHAMBRA AVENUE",94553,"CA",NA,NA,NA,NA,NA,NA,NA
"407",12606,"CONTRA COSTA REGIONAL MEDICAL CENTER",50276,"CA","HF",130,NA,0.9151,20.546,22.4526,21,"07/01/2014","06/30/2017","2500 ALHAMBRA AVENUE","MARTINEZ",94553,"CONTRA COSTA",9253705000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","MARTINEZ","Point",-122.130891,38.006467,"2500 ALHAMBRA AVENUE",94553,"CA",NA,NA,NA,NA,NA,NA,NA
"408",12608,"CONTRA COSTA REGIONAL MEDICAL CENTER",50276,"CA","PN",121,NA,0.9468,14.1932,14.9915,14,"07/01/2014","06/30/2017","2500 ALHAMBRA AVENUE","MARTINEZ",94553,"CONTRA COSTA",9253705000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","MARTINEZ","Point",-122.130891,38.006467,"2500 ALHAMBRA AVENUE",94553,"CA",NA,NA,NA,NA,NA,NA,NA
"409",12677,"STURGIS HOSPITAL",230096,"MI","COPD",133,NA,1.0588,17.9461,16.9493,28,"07/01/2014","06/30/2017","916 MYRTLE AVE","STURGIS",49091,"ST. JOSEPH",2696517824,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","STURGIS","Point",-85.407308,41.794193,"916 MYRTLE AVE",49091,"MI",NA,NA,NA,NA,NA,NA,NA
"410",12678,"STURGIS HOSPITAL",230096,"MI","HF",129,NA,0.9976,19.4968,19.5441,25,"07/01/2014","06/30/2017","916 MYRTLE AVE","STURGIS",49091,"ST. JOSEPH",2696517824,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","STURGIS","Point",-85.407308,41.794193,"916 MYRTLE AVE",49091,"MI",NA,NA,NA,NA,NA,NA,NA
"411",12679,"STURGIS HOSPITAL",230096,"MI","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0954,5.4256,4.9532,NA,"07/01/2014","06/30/2017","916 MYRTLE AVE","STURGIS",49091,"ST. JOSEPH",2696517824,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","STURGIS","Point",-85.407308,41.794193,"916 MYRTLE AVE",49091,"MI",NA,NA,NA,NA,NA,NA,NA
"412",12680,"STURGIS HOSPITAL",230096,"MI","PN",157,NA,0.9522,14.5526,15.2836,20,"07/01/2014","06/30/2017","916 MYRTLE AVE","STURGIS",49091,"ST. JOSEPH",2696517824,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","STURGIS","Point",-85.407308,41.794193,"916 MYRTLE AVE",49091,"MI",NA,NA,NA,NA,NA,NA,NA
"413",12681,"TRMC OF ORANGEBURG & CALHOUN",420068,"SC","AMI",NA,"5 - Results are not available for this reporting period.",0.9844,19.6784,19.9898,NA,"07/01/2014","06/30/2017","3000 ST MATTHEWS RD BOX 1806","ORANGEBURG",29115,"ORANGEBURG",8035332460,"Acute Care Hospitals",FALSE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ORANGEBURG",NA,NA,NA,"3000 ST MATTHEWS RD BOX 1806",29115,"SC",NA,NA,NA,NA,NA,NA,NA
"414",12683,"TRMC OF ORANGEBURG & CALHOUN",420068,"SC","COPD",264,NA,1.055,20.422,19.3573,58,"07/01/2014","06/30/2017","3000 ST MATTHEWS RD BOX 1806","ORANGEBURG",29115,"ORANGEBURG",8035332460,"Acute Care Hospitals",FALSE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ORANGEBURG",NA,NA,NA,"3000 ST MATTHEWS RD BOX 1806",29115,"SC",NA,NA,NA,NA,NA,NA,NA
"415",12684,"TRMC OF ORANGEBURG & CALHOUN",420068,"SC","HF",227,NA,1.0766,23.4168,21.7498,58,"07/01/2014","06/30/2017","3000 ST MATTHEWS RD BOX 1806","ORANGEBURG",29115,"ORANGEBURG",8035332460,"Acute Care Hospitals",FALSE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ORANGEBURG",NA,NA,NA,"3000 ST MATTHEWS RD BOX 1806",29115,"SC",NA,NA,NA,NA,NA,NA,NA
"416",12685,"TRMC OF ORANGEBURG & CALHOUN",420068,"SC","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.8157,4.0023,4.9066,NA,"07/01/2014","06/30/2017","3000 ST MATTHEWS RD BOX 1806","ORANGEBURG",29115,"ORANGEBURG",8035332460,"Acute Care Hospitals",FALSE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ORANGEBURG",NA,NA,NA,"3000 ST MATTHEWS RD BOX 1806",29115,"SC",NA,NA,NA,NA,NA,NA,NA
"417",12686,"TRMC OF ORANGEBURG & CALHOUN",420068,"SC","PN",363,NA,1.1458,19.7415,17.2294,80,"07/01/2014","06/30/2017","3000 ST MATTHEWS RD BOX 1806","ORANGEBURG",29115,"ORANGEBURG",8035332460,"Acute Care Hospitals",FALSE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ORANGEBURG",NA,NA,NA,"3000 ST MATTHEWS RD BOX 1806",29115,"SC",NA,NA,NA,NA,NA,NA,NA
"418",13106,"JACOBI MEDICAL CENTER",330127,"NY","PN",145,NA,1.0259,16.8633,16.4377,26,"07/01/2014","06/30/2017","1400 PELHAM PARKWAY SOUTH","BRONX",10461,"BRONX",7189185000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","BRONX","Point",-73.84721,40.857455,"1400 PELHAM PARKWAY SOUTH",10461,"NY",NA,NA,NA,NA,NA,NA,NA
"419",13313,"JACOBI MEDICAL CENTER",330127,"NY","COPD",80,NA,1.0128,21.2623,20.9945,18,"07/01/2014","06/30/2017","1400 PELHAM PARKWAY SOUTH","BRONX",10461,"BRONX",7189185000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","BRONX","Point",-73.84721,40.857455,"1400 PELHAM PARKWAY SOUTH",10461,"NY",NA,NA,NA,NA,NA,NA,NA
"420",13314,"JACOBI MEDICAL CENTER",330127,"NY","HF",130,NA,1.006,20.4767,20.3545,27,"07/01/2014","06/30/2017","1400 PELHAM PARKWAY SOUTH","BRONX",10461,"BRONX",7189185000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","BRONX","Point",-73.84721,40.857455,"1400 PELHAM PARKWAY SOUTH",10461,"NY",NA,NA,NA,NA,NA,NA,NA
"421",13491,"LABETTE HEALTH",170120,"KS","COPD",NA,"5 - Results are not available for this reporting period.",0.9491,16.6198,17.5103,NA,"07/01/2014","06/30/2017","1902 SOUTH US HWY 59","PARSONS",67357,"LABETTE",6204214880,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","PARSONS","Point",-95.266593,37.322012,"1902 SOUTH US HWY 59",67357,"KS",NA,NA,NA,NA,NA,NA,NA
"422",13492,"LABETTE HEALTH",170120,"KS","HF",73,NA,1.0247,21.1621,20.651,17,"07/01/2014","06/30/2017","1902 SOUTH US HWY 59","PARSONS",67357,"LABETTE",6204214880,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","PARSONS","Point",-95.266593,37.322012,"1902 SOUTH US HWY 59",67357,"KS",NA,NA,NA,NA,NA,NA,NA
"423",13493,"LABETTE HEALTH",170120,"KS","HIP_KNEE",611,NA,0.7229,2.882,3.9869,11,"07/01/2014","06/30/2017","1902 SOUTH US HWY 59","PARSONS",67357,"LABETTE",6204214880,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","PARSONS","Point",-95.266593,37.322012,"1902 SOUTH US HWY 59",67357,"KS",NA,NA,NA,NA,NA,NA,NA
"424",13494,"LABETTE HEALTH",170120,"KS","PN",220,NA,0.9794,15.0986,15.4169,32,"07/01/2014","06/30/2017","1902 SOUTH US HWY 59","PARSONS",67357,"LABETTE",6204214880,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","PARSONS","Point",-95.266593,37.322012,"1902 SOUTH US HWY 59",67357,"KS",NA,NA,NA,NA,NA,NA,NA
"425",13569,"BATES COUNTY MEMORIAL HOSPITAL",260034,"MO","COPD",78,NA,1.0174,17.6312,17.3294,15,"07/01/2014","06/30/2017","615 W NURSERY ST","BUTLER",64730,"BATES",6602007000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Below the national average","Same as the national average","Same as the national average","Above the national average",NA,"BUTLER","Point",-94.343391,38.249611,"615 W NURSERY ST",64730,"MO",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"426",13570,"BATES COUNTY MEMORIAL HOSPITAL",260034,"MO","HF",58,NA,1.0142,20.8727,20.5795,13,"07/01/2014","06/30/2017","615 W NURSERY ST","BUTLER",64730,"BATES",6602007000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Below the national average","Same as the national average","Same as the national average","Above the national average",NA,"BUTLER","Point",-94.343391,38.249611,"615 W NURSERY ST",64730,"MO",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"427",13572,"BATES COUNTY MEMORIAL HOSPITAL",260034,"MO","PN",212,NA,0.9399,15.4048,16.3894,29,"07/01/2014","06/30/2017","615 W NURSERY ST","BUTLER",64730,"BATES",6602007000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Below the national average","Same as the national average","Same as the national average","Above the national average",NA,"BUTLER","Point",-94.343391,38.249611,"615 W NURSERY ST",64730,"MO",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"428",13749,"BARTLETT REGIONAL HOSPITAL",20008,"AK","COPD",NA,"5 - Results are not available for this reporting period.",0.944,14.3477,15.199,NA,"07/01/2014","06/30/2017","3260 HOSPITAL DR","JUNEAU",99801,"JUNEAU",9077968900,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JUNEAU","Point",-134.466829,58.328696,"3260 HOSPITAL DR",99801,"AK",NA,NA,NA,NA,NA,NA,NA
"429",13750,"BARTLETT REGIONAL HOSPITAL",20008,"AK","HF",NA,"5 - Results are not available for this reporting period.",0.9962,18.8506,18.9226,NA,"07/01/2014","06/30/2017","3260 HOSPITAL DR","JUNEAU",99801,"JUNEAU",9077968900,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JUNEAU","Point",-134.466829,58.328696,"3260 HOSPITAL DR",99801,"AK",NA,NA,NA,NA,NA,NA,NA
"430",13751,"BARTLETT REGIONAL HOSPITAL",20008,"AK","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.871,2.5665,2.9466,NA,"07/01/2014","06/30/2017","3260 HOSPITAL DR","JUNEAU",99801,"JUNEAU",9077968900,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JUNEAU","Point",-134.466829,58.328696,"3260 HOSPITAL DR",99801,"AK",NA,NA,NA,NA,NA,NA,NA
