"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"499",7731,"THIBODAUX REGIONAL MEDICAL CENTER",190004,"LA","COPD",263,NA,1.0167,20.8115,20.4703,56,"07/01/2014","06/30/2017","602 N ACADIA ROAD","THIBODAUX",70301,"LAFOURCHE",9854475500,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","THIBODAUX","Point",-90.806819,29.780546,"602 N ACADIA ROAD",70301,"LA",NA,NA,NA,NA,NA,NA,NA
"500",7732,"THIBODAUX REGIONAL MEDICAL CENTER",190004,"LA","HF",422,NA,1.0309,22.9907,22.3014,99,"07/01/2014","06/30/2017","602 N ACADIA ROAD","THIBODAUX",70301,"LAFOURCHE",9854475500,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","THIBODAUX","Point",-90.806819,29.780546,"602 N ACADIA ROAD",70301,"LA",NA,NA,NA,NA,NA,NA,NA
"501",7733,"THIBODAUX REGIONAL MEDICAL CENTER",190004,"LA","HIP_KNEE",333,NA,0.9519,3.9067,4.1041,12,"07/01/2014","06/30/2017","602 N ACADIA ROAD","THIBODAUX",70301,"LAFOURCHE",9854475500,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","THIBODAUX","Point",-90.806819,29.780546,"602 N ACADIA ROAD",70301,"LA",NA,NA,NA,NA,NA,NA,NA
"502",7734,"THIBODAUX REGIONAL MEDICAL CENTER",190004,"LA","PN",383,NA,1.0102,17.5939,17.4158,68,"07/01/2014","06/30/2017","602 N ACADIA ROAD","THIBODAUX",70301,"LAFOURCHE",9854475500,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","THIBODAUX","Point",-90.806819,29.780546,"602 N ACADIA ROAD",70301,"LA",NA,NA,NA,NA,NA,NA,NA
"503",7743,"GOLDEN VALLEY MEMORIAL HOSPITAL",260175,"MO","COPD",142,NA,0.9353,16.8383,18.0033,19,"07/01/2014","06/30/2017","1600 N 2ND ST","CLINTON",64735,"HENRY",6608855511,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","CLINTON","Point",-93.770506,38.391389,"1600 N 2ND ST",64735,"MO",NA,NA,NA,NA,NA,NA,NA
"504",7744,"GOLDEN VALLEY MEMORIAL HOSPITAL",260175,"MO","HF",124,NA,0.9974,20.292,20.344,25,"07/01/2014","06/30/2017","1600 N 2ND ST","CLINTON",64735,"HENRY",6608855511,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","CLINTON","Point",-93.770506,38.391389,"1600 N 2ND ST",64735,"MO",NA,NA,NA,NA,NA,NA,NA
"505",7745,"GOLDEN VALLEY MEMORIAL HOSPITAL",260175,"MO","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0676,5.0914,4.7691,NA,"07/01/2014","06/30/2017","1600 N 2ND ST","CLINTON",64735,"HENRY",6608855511,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","CLINTON","Point",-93.770506,38.391389,"1600 N 2ND ST",64735,"MO",NA,NA,NA,NA,NA,NA,NA
"506",7746,"GOLDEN VALLEY MEMORIAL HOSPITAL",260175,"MO","PN",206,NA,0.8751,13.4583,15.3796,20,"07/01/2014","06/30/2017","1600 N 2ND ST","CLINTON",64735,"HENRY",6608855511,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","CLINTON","Point",-93.770506,38.391389,"1600 N 2ND ST",64735,"MO",NA,NA,NA,NA,NA,NA,NA
"507",7759,"BAPTIST MEDICAL CENTER SOUTH",10023,"AL","AMI",417,NA,1.0291,16.8317,16.3559,72,"07/01/2014","06/30/2017","2105 EAST SOUTH BOULEVARD","MONTGOMERY",36116,"MONTGOMERY",3342882100,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","MONTGOMERY","Point",-86.276764,32.327144,"2105 EAST SOUTH BOULEVARD",36116,"AL",NA,NA,NA,NA,NA,NA,NA
"508",7760,"BAPTIST MEDICAL CENTER SOUTH",10023,"AL","CABG",127,NA,1.3264,15.5354,11.7128,27,"07/01/2014","06/30/2017","2105 EAST SOUTH BOULEVARD","MONTGOMERY",36116,"MONTGOMERY",3342882100,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","MONTGOMERY","Point",-86.276764,32.327144,"2105 EAST SOUTH BOULEVARD",36116,"AL",NA,NA,NA,NA,NA,NA,NA
"509",7761,"BAPTIST MEDICAL CENTER SOUTH",10023,"AL","COPD",240,NA,1.0155,21.1738,20.8513,52,"07/01/2014","06/30/2017","2105 EAST SOUTH BOULEVARD","MONTGOMERY",36116,"MONTGOMERY",3342882100,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","MONTGOMERY","Point",-86.276764,32.327144,"2105 EAST SOUTH BOULEVARD",36116,"AL",NA,NA,NA,NA,NA,NA,NA
"510",7762,"BAPTIST MEDICAL CENTER SOUTH",10023,"AL","HF",622,NA,1.0435,23.3456,22.3721,148,"07/01/2014","06/30/2017","2105 EAST SOUTH BOULEVARD","MONTGOMERY",36116,"MONTGOMERY",3342882100,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","MONTGOMERY","Point",-86.276764,32.327144,"2105 EAST SOUTH BOULEVARD",36116,"AL",NA,NA,NA,NA,NA,NA,NA
"511",7763,"BAPTIST MEDICAL CENTER SOUTH",10023,"AL","HIP_KNEE",623,NA,0.9677,4.1218,4.2595,25,"07/01/2014","06/30/2017","2105 EAST SOUTH BOULEVARD","MONTGOMERY",36116,"MONTGOMERY",3342882100,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","MONTGOMERY","Point",-86.276764,32.327144,"2105 EAST SOUTH BOULEVARD",36116,"AL",NA,NA,NA,NA,NA,NA,NA
"512",7764,"BAPTIST MEDICAL CENTER SOUTH",10023,"AL","PN",253,NA,1.082,19.029,17.5864,53,"07/01/2014","06/30/2017","2105 EAST SOUTH BOULEVARD","MONTGOMERY",36116,"MONTGOMERY",3342882100,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","MONTGOMERY","Point",-86.276764,32.327144,"2105 EAST SOUTH BOULEVARD",36116,"AL",NA,NA,NA,NA,NA,NA,NA
"513",7825,"UNIVERSITY OF KANSAS HOSPITAL",170040,"KS","AMI",243,NA,1.0593,16.6317,15.7007,44,"07/01/2014","06/30/2017","4000 CAMBRIDGE STREET","KANSAS CITY",66160,"WYANDOTTE",9135887332,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","KANSAS CITY","Point",-94.608229,39.055395,"4000 CAMBRIDGE STREET",66160,"KS",NA,NA,NA,NA,NA,NA,NA
"514",7826,"UNIVERSITY OF KANSAS HOSPITAL",170040,"KS","CABG",183,NA,0.8767,12.258,13.982,19,"07/01/2014","06/30/2017","4000 CAMBRIDGE STREET","KANSAS CITY",66160,"WYANDOTTE",9135887332,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","KANSAS CITY","Point",-94.608229,39.055395,"4000 CAMBRIDGE STREET",66160,"KS",NA,NA,NA,NA,NA,NA,NA
"515",7827,"UNIVERSITY OF KANSAS HOSPITAL",170040,"KS","COPD",217,NA,0.9146,18.7803,20.5343,34,"07/01/2014","06/30/2017","4000 CAMBRIDGE STREET","KANSAS CITY",66160,"WYANDOTTE",9135887332,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","KANSAS CITY","Point",-94.608229,39.055395,"4000 CAMBRIDGE STREET",66160,"KS",NA,NA,NA,NA,NA,NA,NA
"516",7828,"UNIVERSITY OF KANSAS HOSPITAL",170040,"KS","HF",740,NA,0.9884,22.2652,22.5276,164,"07/01/2014","06/30/2017","4000 CAMBRIDGE STREET","KANSAS CITY",66160,"WYANDOTTE",9135887332,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","KANSAS CITY","Point",-94.608229,39.055395,"4000 CAMBRIDGE STREET",66160,"KS",NA,NA,NA,NA,NA,NA,NA
"517",7829,"UNIVERSITY OF KANSAS HOSPITAL",170040,"KS","HIP_KNEE",538,NA,0.9845,4.3354,4.4037,23,"07/01/2014","06/30/2017","4000 CAMBRIDGE STREET","KANSAS CITY",66160,"WYANDOTTE",9135887332,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","KANSAS CITY","Point",-94.608229,39.055395,"4000 CAMBRIDGE STREET",66160,"KS",NA,NA,NA,NA,NA,NA,NA
"518",7830,"UNIVERSITY OF KANSAS HOSPITAL",170040,"KS","PN",555,NA,1.0207,18.3334,17.9615,103,"07/01/2014","06/30/2017","4000 CAMBRIDGE STREET","KANSAS CITY",66160,"WYANDOTTE",9135887332,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","KANSAS CITY","Point",-94.608229,39.055395,"4000 CAMBRIDGE STREET",66160,"KS",NA,NA,NA,NA,NA,NA,NA
"519",7833,"GRADY MEMORIAL HOSPITAL",370054,"OK","COPD",76,NA,1.0294,16.989,16.5038,15,"07/01/2014","06/30/2017","2220 IOWA STREET","CHICKASHA",73018,"GRADY",4052242300,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","CHICKASHA","Point",-97.473923,35.224509,"2220 IOWA STREET",73018,"OK",NA,NA,NA,NA,NA,NA,NA
"520",7834,"GRADY MEMORIAL HOSPITAL",370054,"OK","HF",114,NA,1.0046,19.9238,19.833,23,"07/01/2014","06/30/2017","2220 IOWA STREET","CHICKASHA",73018,"GRADY",4052242300,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","CHICKASHA","Point",-97.473923,35.224509,"2220 IOWA STREET",73018,"OK",NA,NA,NA,NA,NA,NA,NA
"521",7836,"GRADY MEMORIAL HOSPITAL",370054,"OK","PN",227,NA,0.8606,13.0573,15.1721,21,"07/01/2014","06/30/2017","2220 IOWA STREET","CHICKASHA",73018,"GRADY",4052242300,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","CHICKASHA","Point",-97.473923,35.224509,"2220 IOWA STREET",73018,"OK",NA,NA,NA,NA,NA,NA,NA
"522",7839,"STEPHENS MEMORIAL HOSPITAL",450498,"TX","COPD",61,NA,0.9962,20.1551,20.2323,12,"07/01/2014","06/30/2017","200 SOUTH GENEVA STREET","BRECKENRIDGE",76424,"STEPHENS",2545592241,"Acute Care Hospitals",TRUE,TRUE,3,NA,NA,"Results are not available for this reporting period.","Above the national average",NA,"Below the national average","Above the national average",NA,"BRECKENRIDGE","Point",-98.887719,32.754056,"200 SOUTH GENEVA STREET",76424,"TX",NA,"Results are not available for this reporting period.",NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"523",7840,"STEPHENS MEMORIAL HOSPITAL",450498,"TX","HF",NA,"5 - Results are not available for this reporting period.",0.9252,19.5741,21.1573,NA,"07/01/2014","06/30/2017","200 SOUTH GENEVA STREET","BRECKENRIDGE",76424,"STEPHENS",2545592241,"Acute Care Hospitals",TRUE,TRUE,3,NA,NA,"Results are not available for this reporting period.","Above the national average",NA,"Below the national average","Above the national average",NA,"BRECKENRIDGE","Point",-98.887719,32.754056,"200 SOUTH GENEVA STREET",76424,"TX",NA,"Results are not available for this reporting period.",NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"524",7842,"STEPHENS MEMORIAL HOSPITAL",450498,"TX","PN",NA,"5 - Results are not available for this reporting period.",0.96,16.2707,16.9483,NA,"07/01/2014","06/30/2017","200 SOUTH GENEVA STREET","BRECKENRIDGE",76424,"STEPHENS",2545592241,"Acute Care Hospitals",TRUE,TRUE,3,NA,NA,"Results are not available for this reporting period.","Above the national average",NA,"Below the national average","Above the national average",NA,"BRECKENRIDGE","Point",-98.887719,32.754056,"200 SOUTH GENEVA STREET",76424,"TX",NA,"Results are not available for this reporting period.",NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"525",7909,"SAMARITAN HOSPITAL",500033,"WA","AMI",NA,"5 - Results are not available for this reporting period.",1.0401,16.3996,15.767,NA,"07/01/2014","06/30/2017","801 EAST WHEELER ROAD","MOSES LAKE",98837,"GRANT",5097655606,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Below the national average","Same as the national average","Same as the national average","MOSES LAKE","Point",-119.264735,47.131115,"801 EAST WHEELER ROAD",98837,"WA",NA,NA,NA,NA,NA,NA,NA
"526",7911,"SAMARITAN HOSPITAL",500033,"WA","COPD",120,NA,1.0039,19.7578,19.682,24,"07/01/2014","06/30/2017","801 EAST WHEELER ROAD","MOSES LAKE",98837,"GRANT",5097655606,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Below the national average","Same as the national average","Same as the national average","MOSES LAKE","Point",-119.264735,47.131115,"801 EAST WHEELER ROAD",98837,"WA",NA,NA,NA,NA,NA,NA,NA
"527",7912,"SAMARITAN HOSPITAL",500033,"WA","HF",98,NA,1.077,22.6513,21.0325,27,"07/01/2014","06/30/2017","801 EAST WHEELER ROAD","MOSES LAKE",98837,"GRANT",5097655606,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Below the national average","Same as the national average","Same as the national average","MOSES LAKE","Point",-119.264735,47.131115,"801 EAST WHEELER ROAD",98837,"WA",NA,NA,NA,NA,NA,NA,NA
"528",7913,"SAMARITAN HOSPITAL",500033,"WA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9212,4.0308,4.3759,NA,"07/01/2014","06/30/2017","801 EAST WHEELER ROAD","MOSES LAKE",98837,"GRANT",5097655606,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Below the national average","Same as the national average","Same as the national average","MOSES LAKE","Point",-119.264735,47.131115,"801 EAST WHEELER ROAD",98837,"WA",NA,NA,NA,NA,NA,NA,NA
